Investigation.Type,Accident.Number,Event.Date,LOCATION,Latitude,Longitude,Injury.Severity,Aircraft.damage,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Weather.Condition
Accident,FTW04FA062,2004-01-15,"Willow Park, TX",32.765556,-97.67,Fatal(1),Destroyed,Beech,B36TC,1.0,Reciprocating,Personal,IMC
Accident,SEA04LA034,2004-01-14,"DEER PARK, WA",47.965,-117.431667,Non-Fatal,Substantial,Cessna,185F,1.0,Reciprocating,Instructional,VMC
Accident,MIA04CA040,2004-01-14,"FORT MEADE, FL",27.75,-82.2,Non-Fatal,Substantial,Cessna,210L,1.0,Reciprocating,Personal,IMC
Accident,LAX04CA093,2004-01-14,"SCOTTSDALE, AZ",33.620278,-111.906111,Non-Fatal,Substantial,Piper,PA-28-181,1.0,Reciprocating,Instructional,VMC
Accident,LAX04CA099,2004-01-11,"SAN DIEGO, CA",32.815556,-117.139444,Non-Fatal,Substantial,Cessna,152,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA091,2004-01-10,"FRESNO, CA",36.732223,-119.819723,Non-Fatal,Substantial,Fleet,2,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA041,2004-01-03,"FORT LAUDERDALE, FL",26.084444,-80.201111,Non-Fatal,Substantial,Maule,M-7-235B,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA088,2004-01-03,"GROVELAND, CA",37.861667,-120.177778,Non-Fatal,Substantial,Piper,PA 28-181,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA086,2004-01-03,"REDLANDS, CA",34.084444,-117.141111,Non-Fatal,Substantial,Cessna,172F,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA085,2004-01-03,"HAYFORK, CA",40.547222,-123.181667,Non-Fatal,Substantial,Cessna,172N,1.0,Reciprocating,Personal,VMC
Accident,SEA04CA037,2003-12-30,"BEND, OR",44.094722,-121.200556,Non-Fatal,Substantial,Bellanca,8KCAB,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA082,2003-12-29,"ANGELS CAMP, CA",38.146111,-120.648055,Non-Fatal,Substantial,Cessna,172N,1.0,Reciprocating,Instructional,IMC
Accident,IAD04CA006,2003-12-21,"LOUISVILLE, KY",38.227778,-85.663611,Non-Fatal,Substantial,Piper,PA-30,2.0,Reciprocating,Personal,VMC
Accident,LAX04CA070,2003-12-18,"SAN JOSE, CA",37.332778,-121.819723,Non-Fatal,Substantial,Luscombe,8E,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA034,2003-12-17,"MARATHON, FL",24.726111,-81.063889,Non-Fatal,Substantial,Waco,4MF 5,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA072,2003-12-16,"PRESCOTT, AZ",34.654444,-112.419445,Non-Fatal,Substantial,Piper,PA-18,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA065,2003-12-09,"SAN DIEGO, CA",32.815556,-117.139444,Non-Fatal,Substantial,Beech,58P,2.0,Reciprocating,Personal,VMC
Accident,IAD04CA004,2003-12-09,"E. STROUDSBURG, PA",41.035833,-75.160556,Non-Fatal,Substantial,Beech,BE-55,2.0,Reciprocating,Personal,VMC
Accident,FTW04FA038,2003-12-09,"Livingston, TX",30.677778,-95.012778,Fatal(1),Destroyed,Piper,PA-28-140,1.0,Reciprocating,Personal,VMC
Accident,CHI04LA040,2003-12-06,"HIGHMORE, SD",44.85,-99.366667,Non-Fatal,Substantial,Clement-kazmierczak,Sorrell SNS-7,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA063,2003-12-03,"MORENCI, AZ",33.346666,-109.491666,Non-Fatal,Substantial,Piper,PA-28R-200,1.0,Reciprocating,Personal,VMC
Accident,ATL04CA041,2003-11-26,"SOUTHERN PINES, NC",35.237222,-79.391111,Non-Fatal,Substantial,Globe,Swift GC1B,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA028,2003-11-21,"ORLANDO, FL",28.545555,-81.332778,Non-Fatal,Substantial,Cessna,172S,1.0,Reciprocating,Instructional,VMC
Accident,MIA04CA025,2003-11-15,"ORMOND BEACH, FL",29.300833,-81.120278,Non-Fatal,Substantial,Cessna,152,1.0,Reciprocating,Instructional,VMC
Accident,NYC04CA032,2003-11-09,"PHILIPPI, WV",39.093333,-80.025834,Non-Fatal,Substantial,Cessna,172N,1.0,Reciprocating,Personal,VMC
Accident,NYC04CA031,2003-11-09,"WESTFIELD, MA",42.157778,-72.715556,Non-Fatal,Substantial,Piper,PA-18,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA059,2003-11-09,"WINSLOW, AZ",35.021945,-110.7225,Non-Fatal,Substantial,Cessna,172N,1.0,Reciprocating,Instructional,VMC
Accident,SEA04LA016,2003-11-08,"KAPOWSIN, WA",47.003889,-122.148889,Non-Fatal,Substantial,Cessna,182A,1.0,Reciprocating,Skydiving,VMC
Accident,NYC04CA028,2003-11-08,"KILBOURNE, OH",43.33,-82.956667,Non-Fatal,Substantial,Cessna,172K,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA036,2003-11-06,"CHANDLER, CA",33.269167,-111.811111,Non-Fatal,Substantial,R. James Thorne,Nieuport 12,1.0,Reciprocating,Personal,VMC
Accident,NYC04CA022,2003-11-01,"LAYTONSVILLE, MD",39.244444,-77.148611,Non-Fatal,Substantial,Cessna,182M,1.0,Reciprocating,Personal,VMC
Accident,NYC04CA020,2003-11-01,"FRANKLIN, KY",36.711111,-86.636111,Non-Fatal,Substantial,Piper,PA-22-150,1.0,Reciprocating,Personal,VMC
Accident,NYC04CA019,2003-11-01,"SALEM, NJ",39.530834,-75.477223,Non-Fatal,Substantial,Beech,A23,1.0,Reciprocating,Personal,VMC
Accident,NYC04CA018,2003-10-28,"MANSFIELD, MA",42.0,-71.196666,Non-Fatal,Substantial,Piper,PA-28-140,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA026,2003-10-25,"PETALUMA, CA",38.257778,-122.605556,Non-Fatal,Substantial,Piper,PA-20,1.0,Reciprocating,Personal,VMC
Accident,ATL04LA025,2003-10-24,"EDGEFIELD, SC",33.147222,-81.163889,Non-Fatal,Substantial,Cessna,U206F,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA010,2003-10-22,"PIERSON, FL",20.3175,-81.305556,Non-Fatal,Substantial,Cessna,152,1.0,Reciprocating,Instructional,VMC
Accident,LAX04CA023,2003-10-22,"MONTAGUE, CA",41.781389,-122.468056,Non-Fatal,Substantial,Cessna,172M,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA009,2003-10-21,"MELBOURNE, FL",28.102778,-80.645277,Non-Fatal,Substantial,Cessna,172N,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA006,2003-10-19,"EVERGLADES CITY, FL",25.848611,-81.39,Non-Fatal,Substantial,Piper,PA-32-300,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA005,2003-10-19,"EVERGLADES CITY, FL",25.848611,-81.39,Non-Fatal,Substantial,Cessna,172N,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA003,2003-10-15,"FORT MYERS, FL",26.583889,-91.858333,Non-Fatal,Substantial,William F. Lair,RV-6A,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA013,2003-10-13,"STOCKTON, CA",37.894166,-121.238333,Non-Fatal,Substantial,Cleveland Orson,Starduster II SA-300,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA002,2003-10-12,"ARCHER, FL",29.559444,-82.499444,Non-Fatal,Substantial,Piper,PA-24-260B,1.0,Reciprocating,Personal,IMC
Accident,LAX04CA010,2003-10-11,"EL CAJON, CA",32.826111,-116.9725,Non-Fatal,Substantial,Avions Max Holste,MH 1521 BROUSSARD,1.0,Reciprocating,Personal,VMC
Accident,NYC04CA009,2003-10-10,"CLARENCE CENTER, NY",43.061111,-78.661389,Non-Fatal,Substantial,Cessna,182C,1.0,Reciprocating,Personal,VMC
Accident,NYC04CA005,2003-10-09,"LEONARDTOWN, MD",38.315278,-76.55,Non-Fatal,Substantial,Howard Aircraft Corp.,DGA-15P,1.0,Reciprocating,Personal,VMC
Accident,LAX04CA008,2003-10-09,"CASA GRANDE, AZ",32.988333,-111.918889,Non-Fatal,Substantial,Velocity,XL,1.0,Reciprocating,Personal,VMC
Accident,MIA04CA001,2003-10-08,"BARTOW, FL",27.947777,-81.778056,Non-Fatal,Substantial,American General Aircraft,AA-1,1.0,Reciprocating,Personal,VMC
Accident,IAD04CA002,2003-10-07,"RIDEGWAY, VA",36.585277,-79.893889,Non-Fatal,Substantial,Cessna,140,1.0,Reciprocating,Personal,VMC
Accident,NYC04CA002,2003-10-06,"LACONIA, NH",43.5725,-71.418889,Non-Fatal,Substantial,Lake,LA250,1.0,Reciprocating,Ferry,VMC
Accident,IAD04CA001,2003-10-04,"SUSSEX, NJ",41.2,-74.622778,Non-Fatal,Substantial,Cessna,172P,1.0,Reciprocating,Instructional,VMC
Accident,NYC04CA001,2003-10-03,"METZ, WV",39.610556,-80.376945,Non-Fatal,Substantial,Williams,RV-4,1.0,Reciprocating,Personal,VMC
Accident,LAX04FA002,2003-10-03,"East Highlands, CA",34.138611,-117.095,Fatal(2),Destroyed,Lockheed,P2V,4.0,"REC, TJ, TJ",Positioning,IMC
Accident,SEA03CA200,2003-09-30,"BASIN CITY, WA",46.521389,-119.180556,Non-Fatal,Substantial,Piper,PA-18-150,1.0,Reciprocating,Personal,VMC
Accident,NYC03CA209,2003-09-27,"DUNCANNON, PA",40.396666,-77.074167,Non-Fatal,Substantial,Wells,Pitts S1S,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA301,2003-09-27,"QUINCY, CA",39.943889,-120.945277,Non-Fatal,Substantial,Starduster,SA300,1.0,Reciprocating,Personal,VMC
Accident,SEA03CA195,2003-09-26,"COUNCIL, ID",44.791666,-116.516667,Non-Fatal,Substantial,Cessna,180 H,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA299,2003-09-22,"REEDLEY, CA",36.666389,-119.449722,Non-Fatal,Substantial,Cessna,150F,1.0,Reciprocating,Personal,VMC
Accident,NYC03CA202,2003-09-21,"SPENCERPORT, NY",43.195555,-77.748055,Non-Fatal,Substantial,Cessna,182B,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA296,2003-09-17,"YOUNG, AZ",34.15,-110.983333,Non-Fatal,Substantial,Cessna,182K,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA288,2003-09-14,"TUCSON, AZ",32.123334,-110.947777,Non-Fatal,Substantial,Cessna,172M,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA287,2003-09-13,"MOUNTAIN VIEW, CA",37.415278,-122.048333,Non-Fatal,Substantial,Aviat,Pitts S-2C,1.0,Reciprocating,Air Race/show,VMC
Accident,LAX03CA286,2003-09-13,"KNEELAND, CA",40.716667,-123.9275,Non-Fatal,Substantial,Beech,58,2.0,Reciprocating,Business,VMC
Accident,NYC03CA193,2003-09-07,"JETERSVILLE, VA",37.326111,-78.071667,Non-Fatal,Substantial,Cessna,150M,1.0,Reciprocating,Personal,VMC
Accident,NYC03CA192,2003-09-07,"FRANKLIN, VA",36.698055,-76.903611,Non-Fatal,Substantial,Cessna,152,1.0,Reciprocating,Instructional,VMC
Accident,ANC03CA110,2003-09-07,"EAGLE, AK",64.916667,-142.45,Non-Fatal,Substantial,Piper,PA-18-180,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA109,2003-09-06,"KENAI, AK",60.916667,-151.95,Non-Fatal,Substantial,Maule,M-6-235,1.0,Reciprocating,Personal,VMC
Accident,NYC03CA194,2003-09-05,"COVINGTON, NY",42.853333,-78.010278,Non-Fatal,Substantial,Unknown,Avid Flyer,1.0,Reciprocating,Personal,VMC
Accident,MIA03TA175,2003-09-03,"JAY, FL",30.901667,-87.118611,Non-Fatal,Substantial,Cessna,172P,1.0,Reciprocating,Public Aircraft,VMC
Accident,NYC03CA188,2003-09-02,"MANASSAS, VA",38.721389,-77.515556,Non-Fatal,Substantial,Lancair,IVP,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA272,2003-08-31,"MARBLE CANYON, AZ",36.8125,-111.646389,Non-Fatal,Substantial,Cessna,182J,1.0,Reciprocating,Personal,VMC
Accident,IAD03CA072,2003-08-31,"KENNEBUNKPORT, ME",43.741666,-70.438333,Non-Fatal,Substantial,Cessna,C-170,1.0,Reciprocating,Personal,VMC
Accident,ATL03CA135,2003-08-31,"MURFREESBORO, TN",35.877223,-86.3775,Non-Fatal,Substantial,Piper,PA-28-140,1.0,Reciprocating,Instructional,VMC
Accident,MIA03CA174,2003-08-30,"OCALA, FL",29.1725,-82.224167,Non-Fatal,Substantial,Cessna,152,1.0,Reciprocating,Instructional,VMC
Accident,LAX03CA269,2003-08-30,"JOSHUA TREE, CA",34.154167,-116.252222,Non-Fatal,Substantial,Piper,PA-38-112,1.0,Reciprocating,Instructional,VMC
Accident,NYC03CA185,2003-08-30,"Lemont Furnace, PA",39.958333,-79.656667,Non-Fatal,Destroyed,Cessna,172E,1.0,Reciprocating,Instructional,VMC
Accident,SEA03CA178,2003-08-26,"BEND, OR",44.034444,-121.118334,Non-Fatal,Substantial,Beech,C24R,1.0,Reciprocating,Instructional,VMC
Accident,LAX03CA263,2003-08-25,"PAUMA VALLEY, CA",33.287222,-116.956389,Non-Fatal,Substantial,Piper,PA-28-180,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA266,2003-08-24,"RIVERSIDE, CA",33.951944,-117.445277,Non-Fatal,Substantial,Cessna,172M,1.0,Reciprocating,Instructional,VMC
Accident,NYC03CA182,2003-08-23,"MARION, OH",40.619445,-83.053333,Non-Fatal,Substantial,Kucklick,Hiperbipe,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA261,2003-08-22,"TUCSON, AZ",32.116111,-110.941111,Non-Fatal,Substantial,Cessna,150C,1.0,Reciprocating,Personal,VMC
Accident,FTW03CA205,2003-08-22,"SAND SPRINGS, OK",26.175278,-96.151667,Non-Fatal,Substantial,Cessna,195,1.0,Reciprocating,Personal,VMC
Accident,IAD03CA071,2003-08-19,"CLEVELAND, OH",41.518056,-81.683333,Non-Fatal,Substantial,Cessna,172,1.0,Reciprocating,Personal,VMC
Accident,FTW03CA201,2003-08-18,"SAN ANTONIO, TX",29.533611,-98.469723,Non-Fatal,Substantial,Cessna,210D,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA097,2003-08-18,"SPARREVOHN, AK",60.883333,-155.0,Non-Fatal,Substantial,Cessna,170B,1.0,Reciprocating,Personal,VMC
Accident,NYC03CA179,2003-08-16,"GLENS FALLS, NY",43.341111,-73.610278,Non-Fatal,Substantial,Cessna,172RG,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA165,2003-08-13,"LA BELLE, FL",26.744166,-81.4325,Non-Fatal,Substantial,Cessna,170B,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA158,2003-08-07,"ORLANDO, FL",28.545277,-81.332778,Non-Fatal,Substantial,Cessna,172S,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA090,2003-08-06,"SEWARD, AK",60.016667,-148.508333,Non-Fatal,Substantial,Piper,PA-18,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA089,2003-08-06,"ILIAMNA, AK",59.200556,-154.933889,Non-Fatal,Substantial,Cessna,185,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA249,2003-07-31,"ST. JOHNS, AZ",34.518334,-109.378611,Non-Fatal,Substantial,Cessna,180,1.0,Reciprocating,Unknown,VMC
Accident,ANC03CA078,2003-07-31,"ANIAK, AK",61.713333,-158.616667,Non-Fatal,Substantial,Taylorcraft,F-19,1.0,Reciprocating,Personal,VMC
Accident,SEA03CA155,2003-07-27,"SCHAFER, MT",48.087222,-113.250833,Non-Fatal,Substantial,Cessna,170B,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA257,2003-07-26,"PAGE, AZ",36.922223,-111.448333,Non-Fatal,Substantial,Lancair,235,1.0,Reciprocating,Personal,VMC
Accident,NYC03CA167,2003-07-25,"PLAINFIELD, CT",41.690277,-72.864722,Non-Fatal,Substantial,Cessna,172P,1.0,Reciprocating,Instructional,VMC
Accident,MIA03CA151,2003-07-25,"CRYSTAL RIVER, FL",28.867223,-82.571111,Non-Fatal,Substantial,Aircraft Mfg & Dev. Co. (amd),CH2T,1.0,Reciprocating,Instructional,VMC
Accident,MIA03CA148,2003-07-25,"OLIVE BRANCH, MS",34.978611,-89.786944,Non-Fatal,Substantial,Cessna,172S,1.0,Reciprocating,Instructional,VMC
Accident,IAD03CA068,2003-07-25,"Fulton, KY",36.525834,-88.915556,Non-Fatal,Destroyed,Aero Commander,100,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA081,2003-07-21,"ANCHORAGE, AK",61.186944,-149.965278,Non-Fatal,Substantial,Cessna,140,1.0,Reciprocating,Personal,VMC
Accident,SEA03CA144,2003-07-20,"BURLEY, ID",42.543055,-113.772223,Non-Fatal,Substantial,Wsk Pzl Mielec,PZL-M-18,1.0,Turbo Prop,Personal,VMC
Accident,LAX03CA247,2003-07-20,"LIVERMORE, CA",37.693333,-121.820278,Non-Fatal,Substantial,Cessna,172N,1.0,Reciprocating,Personal,VMC
Accident,SEA03CA162,2003-07-17,"IDAHO FALLS, ID",43.514444,-112.070278,Non-Fatal,Substantial,Cessna,R172K,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA080,2003-07-17,"TALKEETNA, AK",62.320556,-150.093611,Non-Fatal,Substantial,Piper,PA-18,1.0,Reciprocating,Personal,VMC
Accident,SEA03CA138,2003-07-16,"SUNRIVER, OR",43.868889,-121.455833,Non-Fatal,Substantial,Beech,F90,2.0,Turbo Prop,Personal,VMC
Accident,IAD03CA065,2003-07-15,"HILLSBORO, TX",32.098611,-97.083889,Non-Fatal,Substantial,Diamond Aircraft Industries,DA20-C1 Katana,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA246,2003-07-13,"LIVERMORE, CA",37.693333,-121.820278,Non-Fatal,Substantial,Maysmike,Pitts S1S,1.0,Reciprocating,Personal,VMC
Accident,NYC03CA156,2003-07-12,"UTICA, OH",40.244166,-82.551389,Non-Fatal,Substantial,Mooney,M20C,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA077,2003-07-12,"TALKEETNA, AK",61.756944,-150.052778,Non-Fatal,Substantial,Piper,PA-18,1.0,Reciprocating,Personal,VMC
Accident,LAX03CA248,2003-07-10,"PHOENIX, AZ",33.688333,-112.0825,Non-Fatal,Substantial,Cessna,172S,1.0,Reciprocating,Instructional,VMC
Accident,NYC03CA152,2003-07-06,"EAST BRADY, PA",41.166667,-80.133333,Non-Fatal,Substantial,Maule,MX-7-235,1.0,Reciprocating,Personal,VMC
Accident,SEA03FA124,2003-07-04,"EAST WENATCHEE, WA",47.453333,-120.273056,Fatal(1),Substantial,Beech,A36TC,1.0,Turbo Prop,Personal,VMC
Accident,NYC03CA149,2003-07-03,"BLOCK ISLAND, RI",41.166667,-71.567778,Non-Fatal,Substantial,Beech,BE36,1.0,Reciprocating,Personal,IMC
Accident,LAX03CA219,2003-06-30,"ST. JOHNS, AZ",34.816667,-109.4,Non-Fatal,Substantial,Stinson,108-3,1.0,Reciprocating,Personal,VMC
Accident,IAD03CA060,2003-06-28,"ATLANTIC CITY, NJ",39.36,-74.46,Non-Fatal,Substantial,Bellanca,7GCBC,1.0,Reciprocating,Other Work Use,VMC
Accident,FTW03CA180,2003-06-28,"VEGA, TX",35.231945,-102.398889,Non-Fatal,Substantial,Schweizer,G-164B,1.0,Reciprocating,Aerial Application,VMC
Accident,SEA03CA119,2003-06-27,"GOODING, ID",42.916945,-114.765,Non-Fatal,Substantial,Cessna,P206,1.0,Reciprocating,Personal,VMC
Accident,NYC03TA138,2003-06-26,"PEARISBURG, VA",37.260278,-80.807222,Non-Fatal,Substantial,Air Tractor,402A,1.0,Turbo Prop,Aerial Application,VMC
Accident,ANC03CA088,2003-06-25,"ILIAMNA, AK",59.756389,-154.901667,Non-Fatal,Substantial,De Havilland,DHC-2,1.0,Reciprocating,Business,VMC
Accident,LAX03CA208,2003-06-22,"OVERTON, NV",36.777778,-114.375,Non-Fatal,Substantial,Cessna,172K,1.0,Reciprocating,Instructional,VMC
Accident,ATL03FA111,2003-06-22,"ROCKVALE, TN",35.766945,-86.558056,Fatal(3),Substantial,Maule,M-5-235C,1.0,Reciprocating,Personal,VMC
Accident,IAD03CA059,2003-06-21,"MANSFIELD, OH",40.824445,-82.516389,Non-Fatal,Substantial,Piper,Saratoga II TC PA32-,1.0,Reciprocating,Personal,VMC
Accident,FTW03FA174,2003-06-21,"Cushing, OK",35.935833,-96.779167,Fatal(1),Destroyed,Cessna,182H,1.0,Reciprocating,Skydiving,VMC
Accident,SEA03CA112,2003-06-19,"WOODLAND, WA",45.901667,-122.743055,Non-Fatal,Substantial,Cessna,177,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA125,2003-06-18,"MELBOURNE, FL",28.109722,-80.737777,Non-Fatal,Substantial,Cessna,172S,1.0,Reciprocating,Personal,VMC
Accident,MIA03FA124B,2003-06-17,"Deerfield Beach, FL",26.3,-80.05,Fatal(5),Destroyed,Cessna,182Q,1.0,Reciprocating,Personal,VMC
Accident,MIA03FA124A,2003-06-17,"Deerfield Beach, FL",26.3,-80.05,Fatal(5),Destroyed,Cessna,172N,1.0,Reciprocating,Personal,VMC
Accident,SEA03CA102,2003-06-14,"SILVER CITY, MT",46.749166,-112.180278,Non-Fatal,Substantial,Piper,PA-18,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA128,2003-06-14,"BUNNELL, FL",29.467223,-81.206389,Non-Fatal,Substantial,Kolb Company,MKIII,1.0,Reciprocating,Flight Test,VMC
Accident,IAD03CA057,2003-06-13,"SUTTON, WV",38.686944,-80.651667,Non-Fatal,Substantial,Boeing,A75N1(PT17),1.0,Reciprocating,Personal,VMC
Accident,DEN03LA152,2003-06-13,"SANTA FE, NM",35.616945,-106.089166,Non-Fatal,Substantial,Piper,PA-46-500TP,1.0,Turbo Prop,Personal,VMC
Accident,LAX03CA203,2003-06-12,"LINCOLN, CA",38.909167,-121.351111,Non-Fatal,Substantial,Mooney,M20J,1.0,Reciprocating,Personal,VMC
Accident,ATL03CA105,2003-06-11,"ST. SIMONS ISLD, GA",31.151667,-81.393889,Non-Fatal,Substantial,Ayers,RV-6A,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA117,2003-05-30,"FOREST, MS",32.353333,-89.488611,Non-Fatal,Substantial,Beech,95-B55,2.0,Reciprocating,Personal,VMC
Accident,MIA03CA113,2003-05-27,"PLANT CITY, FL",28.000278,-82.164167,Non-Fatal,Substantial,Cessna,120,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA108,2003-05-13,"BAXTERVILLE, MS",31.005,-89.57,Non-Fatal,Substantial,Wsk Pzl Mielec,M-18A,1.0,Turbo Prop,Aerial Application,VMC
Accident,MIA03CA103,2003-05-03,"MADISON, MS",32.441666,-90.100833,Non-Fatal,Substantial,Piper,PA-22-150,1.0,Reciprocating,Personal,VMC
Accident,ATL03FA082,2003-04-24,"MOBILE, AL",30.635277,-88.066389,Fatal(1),Substantial,Socata,TBM 700B,1.0,Turbo Prop,Executive/corporate,VMC
Accident,MIA03CA095,2003-04-13,"OLIVE BRANCH, MS",34.978889,-89.786944,Non-Fatal,Substantial,Cessna,152,1.0,Reciprocating,Instructional,VMC
Accident,ATL03LA076,2003-04-11,"FORT PAYNE, AL",34.472778,-85.722223,Non-Fatal,Substantial,Larry Woods,Venture,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA093,2003-04-04,"LAKELAND, FL",27.988889,-82.018611,Non-Fatal,Substantial,Boeing,A75N1,1.0,Reciprocating,Air Race/show,VMC
Accident,MIA03CA086,2003-04-01,"LAKELAND, FL",27.988889,-82.018611,Non-Fatal,Substantial,Mathews,Pegazai,1.0,Reciprocating,Personal,VMC
Incident,ATL03IA073,2003-04-01,"Eufaula, AL",31.951111,-85.128889,Incident,Minor,Cessna,182P,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA083,2003-03-31,"LAKELAND, FL",27.988889,-82.018611,Non-Fatal,Substantial,Cessna,190,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA091,2003-03-27,"JAY, FL",30.840555,-87.105833,Non-Fatal,Substantial,Maule,M-5-235C,1.0,Reciprocating,Personal,VMC
Accident,IAD03CA044,2003-03-27,"CLEVELAND, OH",41.517778,-81.683333,Non-Fatal,Substantial,Cessna,172S,1.0,Reciprocating,Instructional,VMC
Accident,ATL03FA064,2003-03-21,"Monroe, GA",33.866667,-83.730556,Fatal(2),Destroyed,Cessna,172S,1.0,Reciprocating,Instructional,VMC
Accident,LAX03LA105,2003-03-03,"TRACY, CA",37.649444,-121.375,Non-Fatal,Substantial,Aero Commander,690A,2.0,Turbo Prop,Business,VMC
Accident,MIA03CA053,2003-01-26,"EVERGLADES CITY, FL",25.848611,-81.39,Non-Fatal,Substantial,Cessna,182R,1.0,Reciprocating,Instructional,VMC
Accident,FTW03FA089,2003-01-24,"San Angelo, TX",31.358333,-100.612778,Non-Fatal,Destroyed,Cessna,208B,1.0,Turbo Prop,Instructional,VMC
Accident,MIA03CA041,2003-01-11,"EVERGLADES CITY, FL",25.856111,-81.399722,Non-Fatal,Substantial,Cessna,150K,1.0,Reciprocating,Instructional,VMC
Accident,FTW03LA077,2003-01-08,"GROESBECK, TX",31.639722,-96.514722,Non-Fatal,Substantial,Carlisle,Comp Air 6,1.0,Reciprocating,Personal,VMC
Accident,MIA03CA037,2002-12-26,"TALLAHASSEE, FL",30.396389,-84.333611,Non-Fatal,Substantial,Piper,PA-30,2.0,Reciprocating,Personal,VMC
Accident,MIA03FA034,2002-12-25,"MANTEO, NC",35.900556,-75.733333,Fatal(1),Substantial,Cessna,208B,1.0,Turbo Prop,Positioning,IMC
Accident,MIA03CA030,2002-12-16,"CRYSTAL RIVER, FL",25.867778,-82.574445,Non-Fatal,Substantial,Cessna,A150M,1.0,Reciprocating,Instructional,VMC
Incident,NYC03IA030,2002-12-13,"MANASSAS, VA",38.721389,-77.515556,Incident,Substantial,Piper,PA-601P,2.0,Reciprocating,Personal,IMC
Accident,MIA03CA026,2002-12-08,"PENSACOLA, FL",30.473334,-87.1875,Non-Fatal,Substantial,Piper,PA38,1.0,Reciprocating,Instructional,VMC
Accident,FTW03FA054,2002-12-04,"Lewisville, TX",33.169723,-97.032223,Fatal(1),Destroyed,Cessna,402C,2.0,Turbo Prop,Positioning,IMC
Accident,MIA03CA063,2002-12-02,"BLOUNTSTOWN, FL",30.375278,-85.027778,Non-Fatal,Substantial,Consolidated Aeronautics Inc.,LA-4-200,1.0,Reciprocating,Instructional,VMC
Accident,CHI03CA022,2002-11-17,"ALBION, MI",42.266667,-84.716667,Non-Fatal,Substantial,Taylorcraft,BC12-D,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA008,2002-10-29,"Palmer, AK",61.416667,-148.55,Non-Fatal,Destroyed,Piper,PA-22,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA006,2002-10-25,"ANCHORAGE, AK",61.186944,-149.965278,Non-Fatal,Substantial,Cessna,180,1.0,Reciprocating,Personal,VMC
Accident,ANC03CA004,2002-10-20,"WASILLA, AK",61.571389,-149.540555,Non-Fatal,Substantial,Cessna,180,1.0,Reciprocating,Personal,VMC
Accident,CHI03CA004,2002-10-05,"OSLO, MN",48.2,-97.133333,Non-Fatal,Substantial,Cessna,182E,1.0,Reciprocating,Personal,VMC
Accident,NYC02FA200,2002-09-30,"West Creek, NJ",39.665278,-74.308056,Fatal(1),Destroyed,Mooney,M20E,1.0,Reciprocating,Personal,VMC
